ethan robinson	23	0.64	F	WA
ethan zipper	18	3.98	F	FL
holly robinson	18	1.3	F	FL
bob davidson	20	3.79	M	AZ
luke ichabod	24	2.76	F	AZ
mike hernandez	21	3.97	F	CA
katie king	18	0.66	M	FL
tom polk	24	3.44	M	AZ
sarah davidson	21	3.4	F	AZ
gabriella johnson	22	3.91	F	AZ
mike nixon	18	1.21	M	CA
fred quirinius	23	2.25	M	FL
david garcia	22	3.14	F	WA
ethan hernandez	23	3.07	F	AZ
jessica davidson	19	2.01	F	FL
bob johnson	20	3.15	F	CA
ethan brown	21	1.96	M	WA
bob polk	19	0.59	F	AZ
mike miller	22	3.48	F	WA
zach garcia	24	2.63	M	WA
oscar king	23	0.07	F	AZ
gabriella robinson	18	3.37	F	FL
rachel thompson	21	0.89	M	WA
gabriella steinbeck	23	0.07	M	AZ
sarah young	24	1.37	M	FL
mike thompson	21	2.22	M	CA
david zipper	24	0.25	M	CA
wendy davidson	18	1.21	F	AZ
mike king	20	1.31	M	WA
victor carson	19	2.27	M	AZ
katie falkner	22	2.85	F	WA
priscilla miller	23	2.22	F	CA
alice allen	24	1.95	M	WA
fred falkner	20	2.6	F	AZ
sarah ellison	19	1.72	M	AZ
victor ichabod	24	1.94	F	WA
mike white	22	1.86	M	CA
katie young	24	1.18	M	AZ
bob allen	23	2.27	F	AZ
mike johnson	18	2.74	M	FL
luke johnson	21	1.85	M	AZ
xavier quirinius	19	2.09	M	AZ
quinn van buren	22	0.42	F	WA
bob laertes	21	1.63	F	CA
zach davidson	19	0.05	F	CA
bob king	20	3.09	M	AZ
oscar hernandez	23	0.43	F	WA
rachel ovid	19	2	F	FL
xavier nixon	22	3.29	M	FL
wendy nixon	20	2.43	F	AZ
ethan steinbeck	21	3.68	F	AZ
katie allen	21	1.59	M	WA
wendy xylophone	22	2.4	F	WA
victor king	22	1.12	F	WA
zach nixon	21	0.81	M	AZ
xavier young	18	1.2	F	WA
fred xylophone	18	0.39	M	WA
bob robinson	18	1.44	F	AZ
sarah ellison	24	0.23	M	AZ
holly carson	24	3.62	F	WA
fred young	21	3.02	F	FL
gabriella carson	23	3.91	M	FL
holly carson	22	3.52	F	AZ
nick allen	21	1.3	F	FL
katie davidson	24	2.75	M	AZ
oscar quirinius	18	1.62	M	AZ
xavier garcia	23	2.88	F	FL
luke miller	24	0.36	M	AZ
priscilla quirinius	24	3.7	F	WA
gabriella white	24	3.93	F	WA
calvin hernandez	20	0.82	M	CA
ulysses van buren	24	1.31	M	CA
mike allen	23	0.5	F	FL
rachel polk	22	2.67	F	CA
priscilla carson	20	1.47	F	AZ
victor ellison	19	2.13	M	AZ
victor steinbeck	21	0.63	M	CA
bob white	19	2.68	F	AZ
ulysses xylophone	22	3.8	M	FL
nick young	21	2.1	F	WA
sarah carson	24	1.19	M	AZ
ethan laertes	23	3.86	M	CA
jessica steinbeck	21	3.81	M	WA
rachel nixon	24	2.06	F	WA
wendy young	19	3.76	M	AZ
priscilla ellison	20	2.72	M	WA
zach robinson	18	2.25	M	WA
rachel white	22	1.43	M	WA
ulysses king	20	0.15	M	WA
katie miller	23	2.31	F	WA
david ellison	21	2.87	M	FL
priscilla ovid	18	1.65	F	FL
luke underhill	23	2.8	M	AZ
rachel laertes	23	0.72	F	WA
ulysses davidson	22	3.63	M	WA
sarah nixon	20	2.51	F	WA
oscar king	21	2.59	F	CA
katie white	20	1.13	F	FL
fred hernandez	23	0.07	F	CA
quinn brown	23	2.77	M	AZ
tom zipper	24	1.86	F	AZ
tom hernandez	21	3.26	F	AZ
katie garcia	20	1.14	F	AZ
calvin thompson	18	1.87	M	AZ
holly hernandez	21	3.31	M	AZ
wendy davidson	24	1.51	M	WA
jessica johnson	18	2.7	M	AZ
oscar ovid	23	3.92	F	WA
ulysses johnson	24	0.71	F	CA
victor brown	18	3.59	F	CA
ethan laertes	18	1.02	M	CA
david miller	23	2.69	F	AZ
sarah laertes	23	2.02	M	FL
gabriella johnson	19	0.67	F	AZ
mike thompson	18	1.5	F	AZ
fred polk	23	3.04	F	FL
xavier miller	19	0.76	M	FL
jessica garcia	19	1.29	F	WA
nick steinbeck	21	2.91	F	WA
yuri ovid	23	3.39	M	WA
tom brown	18	0.4	F	AZ
quinn allen	23	1.67	F	AZ
bob falkner	19	2.39	F	FL
wendy nixon	22	0.58	M	AZ
yuri hernandez	21	1.56	M	AZ
quinn laertes	18	2.81	M	WA
xavier thompson	19	3.44	F	WA
katie davidson	21	3.8	M	WA
quinn king	21	2.67	F	AZ
wendy young	23	1.14	F	AZ
quinn king	23	2.3	M	WA
sarah ichabod	21	1.05	F	FL
nick thompson	21	2.03	F	AZ
david white	19	0.86	F	AZ
sarah ichabod	18	0.83	F	FL
mike young	18	2.56	M	CA
zach xylophone	19	1.87	F	WA
bob young	21	0.94	M	FL
sarah allen	21	3.2	F	CA
nick van buren	19	2.89	M	FL
yuri thompson	24	0.3	M	AZ
fred ovid	21	2.77	F	WA
katie thompson	18	2.76	M	WA
wendy ellison	21	3.97	M	CA
irene quirinius	21	1.82	M	AZ
victor ellison	23	1.61	M	FL
mike underhill	18	2.19	F	AZ
ethan carson	21	2.8	M	WA
mike nixon	19	2.22	M	FL
calvin young	19	1.65	M	AZ
irene king	19	3.32	M	WA
calvin brown	20	0.24	F	AZ
irene davidson	24	0.62	M	CA
sarah nixon	20	3.84	F	AZ
rachel robinson	23	3.82	F	WA
luke johnson	24	0.41	F	FL
tom ovid	19	0.43	M	AZ
tom ellison	24	0.51	M	CA
zach polk	19	3.08	F	WA
quinn falkner	23	3.16	M	WA
priscilla miller	19	1.89	M	WA
holly nixon	20	3.68	M	AZ
quinn ichabod	21	0.49	M	CA
ulysses thompson	21	1.34	F	FL
zach garcia	18	2.17	F	AZ
katie underhill	22	3.24	M	FL
ulysses davidson	23	2.38	M	WA
alice johnson	22	3.05	F	FL
irene king	18	3.57	M	AZ
nick nixon	20	3.81	M	FL
sarah ichabod	20	3	M	AZ
jessica thompson	19	0.7	M	FL
ethan nixon	24	3.69	M	CA
victor garcia	20	2.51	M	FL
nick thompson	19	1.64	F	WA
fred garcia	23	1.21	M	WA
irene allen	24	2.41	F	FL
rachel allen	21	2.52	F	FL
wendy ichabod	19	3.27	M	FL
ulysses young	20	0.92	F	WA
bob steinbeck	19	1.26	F	AZ
fred underhill	23	2.49	M	FL
bob robinson	19	2.94	F	AZ
oscar xylophone	20	1.74	F	WA
wendy johnson	21	0.12	M	AZ
xavier quirinius	22	2.76	M	FL
priscilla underhill	18	3.18	M	AZ
luke johnson	18	2.02	F	WA
holly davidson	18	0.89	F	AZ
yuri van buren	18	2.55	M	AZ
sarah hernandez	24	2.67	F	WA
zach ovid	19	0.7	M	CA
ethan robinson	20	1.05	M	FL
rachel carson	22	2.94	M	FL
ethan ellison	19	3.51	F	WA
jessica young	19	2.22	M	WA
tom underhill	23	0.64	F	FL
victor hernandez	21	3.8	F	WA
ethan hernandez	24	1.28	F	FL
holly ovid	24	2.71	M	AZ
luke king	21	3.67	F	FL
katie ovid	19	3.67	F	FL
alice miller	19	3.13	F	AZ
sarah carson	21	2.99	M	CA
zach hernandez	23	3.59	M	FL
holly young	22	0.51	F	AZ
xavier garcia	18	0.29	M	AZ
holly robinson	18	2.91	F	AZ
oscar brown	20	3.57	F	FL
alice polk	24	0.45	F	WA
nick zipper	22	2.19	F	CA
wendy steinbeck	20	0.48	M	AZ
david ichabod	18	3.47	F	FL
calvin white	21	2.47	M	WA
david ellison	18	0.34	M	AZ
rachel ellison	21	0.38	M	CA
priscilla underhill	20	2.15	F	FL
gabriella zipper	23	0.12	F	FL
xavier nixon	22	3.57	M	WA
bob underhill	20	1.31	M	AZ
zach robinson	20	0.9	F	CA
xavier zipper	24	2.18	M	AZ
bob johnson	20	2.41	M	WA
rachel thompson	19	0.8	M	AZ
tom miller	24	2.91	M	CA
ethan garcia	22	3.35	M	FL
oscar ellison	23	2.41	F	WA
nick johnson	24	0.78	F	CA
wendy robinson	18	0.26	M	AZ
gabriella robinson	20	0.99	M	FL
bob brown	24	2.18	F	FL
ulysses xylophone	20	2.69	F	WA
wendy allen	18	1.47	M	FL
luke hernandez	22	2.89	M	FL
priscilla falkner	19	1.79	F	AZ
jessica thompson	22	1.44	M	WA
priscilla carson	23	1.23	M	AZ
tom hernandez	18	0.09	M	FL
bob van buren	23	3.55	M	AZ
david ellison	21	0.88	M	FL
david allen	24	3.11	M	FL
sarah hernandez	21	3.79	F	AZ
rachel nixon	19	0.56	F	AZ
zach steinbeck	20	2.14	M	AZ
yuri xylophone	18	3	M	AZ
nick carson	24	2.37	M	CA
priscilla ichabod	19	1.28	M	FL
rachel allen	20	1.5	F	CA
quinn johnson	20	2.06	M	WA
xavier ellison	18	3.49	F	AZ
wendy ichabod	24	3.3	M	AZ
yuri johnson	20	3.3	F	WA
jessica zipper	18	3.02	F	AZ
nick white	21	3.28	F	WA
calvin underhill	21	2.76	M	FL
david ichabod	21	2.24	F	FL
ethan ovid	24	0.37	F	WA
jessica davidson	24	1.79	F	AZ
irene laertes	23	2.43	M	FL
nick garcia	23	2.77	F	FL
oscar white	18	0.51	F	AZ
quinn thompson	22	0.44	M	WA
jessica hernandez	22	2.97	F	FL
holly underhill	23	0.07	F	CA
luke underhill	19	0.4	F	CA
calvin quirinius	21	2.75	F	WA
priscilla ovid	24	2.45	M	FL
zach falkner	19	3.94	F	WA
priscilla nixon	21	2.52	M	CA
gabriella johnson	23	0.21	M	WA
quinn laertes	22	2.51	F	AZ
gabriella robinson	20	0.39	M	AZ
alice robinson	22	1.02	M	FL
yuri robinson	22	2.39	M	AZ
rachel laertes	21	0.34	F	CA
david garcia	20	2.27	M	WA
mike allen	21	2.67	F	AZ
yuri nixon	23	3.19	F	WA
bob van buren	21	2.82	M	FL
jessica steinbeck	22	1.46	M	AZ
rachel young	21	3.43	F	CA
priscilla garcia	19	0.4	F	FL
alice young	22	0.05	M	FL
sarah ichabod	22	0.26	M	CA
bob nixon	23	2.53	F	AZ
jessica ovid	23	2.49	M	AZ
bob zipper	23	0.53	F	AZ
mike davidson	22	0.31	M	FL
victor robinson	24	0.56	F	AZ
ulysses nixon	19	1.64	M	AZ
fred white	20	3.24	M	FL
ethan davidson	19	0.75	F	FL
irene underhill	18	1.63	F	AZ
holly davidson	19	1.05	F	FL
mike davidson	18	2.96	M	WA
ethan young	24	1.99	F	CA
ethan miller	23	0.17	F	FL
ethan quirinius	22	1.6	F	AZ
irene van buren	19	2	M	AZ
holly steinbeck	19	0.67	M	FL
ethan ellison	20	2.15	F	WA
calvin steinbeck	23	1.72	F	FL
holly johnson	21	2.72	F	CA
ulysses nixon	20	2.29	F	AZ
ethan hernandez	18	3.61	F	AZ
katie quirinius	23	1.7	M	AZ
bob white	18	3.89	F	AZ
alice carson	22	3.1	M	WA
katie davidson	24	2.14	M	AZ
yuri polk	22	0.26	F	WA
tom robinson	19	1.5	M	AZ
mike brown	24	1.7	F	FL
fred white	24	2.14	M	CA
zach allen	18	0.53	M	AZ
alice brown	20	2.94	F	WA
irene young	24	1.82	F	AZ
jessica johnson	21	3.55	M	WA
xavier laertes	18	3.32	F	CA
yuri miller	23	1	F	AZ
sarah ovid	21	0.95	M	AZ
mike garcia	24	0.97	F	WA
gabriella ellison	18	2.92	F	WA
bob thompson	20	2.96	F	AZ
ethan zipper	19	0.15	M	CA
sarah ellison	23	0.74	F	AZ
nick king	19	1.15	M	AZ
fred thompson	20	2.93	F	AZ
alice white	23	3.76	M	FL
bob white	21	0.9	F	AZ
bob ovid	18	0.95	F	WA
david ellison	22	2.85	F	AZ
mike miller	22	2.27	M	FL
sarah thompson	21	3.72	F	AZ
irene underhill	24	1.35	M	WA
nick underhill	22	0.24	F	AZ
gabriella van buren	19	1.13	F	AZ
holly hernandez	18	3.59	M	AZ
wendy robinson	22	0.87	F	AZ
katie johnson	23	2.16	F	FL
luke nixon	19	2.85	M	AZ
yuri king	18	2.03	F	CA
tom king	23	1.44	M	WA
calvin underhill	19	1.45	F	WA
zach steinbeck	24	2.92	M	AZ
fred young	19	2.54	F	FL
calvin ellison	24	1.79	F	WA
jessica garcia	18	0.7	M	WA
katie polk	21	1.15	F	AZ
nick white	23	3.2	F	WA
alice johnson	18	2.31	F	CA
victor thompson	18	2.08	M	FL
gabriella zipper	22	2.86	M	WA
calvin johnson	23	1.6	M	WA
gabriella garcia	19	0.44	M	FL
priscilla underhill	24	2.36	M	WA
nick polk	23	1.46	M	FL
gabriella thompson	20	3.94	M	AZ
ulysses miller	20	0.6	M	WA
ulysses hernandez	22	1.35	F	AZ
wendy white	23	2.97	M	AZ
gabriella king	21	3.21	F	WA
holly ichabod	18	3.66	F	WA
katie nixon	20	1.06	F	WA
tom ellison	23	1.93	M	CA
victor ovid	23	3.88	M	AZ
calvin ellison	24	1.95	F	CA
ulysses white	22	1.84	F	AZ
rachel polk	22	3.3	F	AZ
wendy allen	20	0.26	F	WA
luke hernandez	22	2.89	F	WA
fred nixon	18	2.76	M	WA
sarah van buren	18	1.79	F	AZ
tom hernandez	22	3.99	F	AZ
luke allen	19	1.14	F	WA
zach van buren	22	2.45	M	FL
oscar ichabod	21	3.16	F	WA
alice brown	21	1.57	F	WA
rachel quirinius	19	0.47	F	WA
sarah steinbeck	21	1.75	M	AZ
tom ellison	22	1.02	F	AZ
jessica ovid	23	3.69	M	FL
nick allen	23	3.12	M	FL
luke xylophone	23	2.4	F	FL
katie thompson	22	3.65	F	AZ
ulysses johnson	23	1.04	F	AZ
katie johnson	24	1.91	M	WA
nick ovid	18	0.96	F	AZ
zach steinbeck	18	2.32	F	FL
nick allen	21	2.5	F	WA
fred young	22	2.94	M	AZ
priscilla laertes	24	2.42	M	AZ
rachel ovid	20	1.65	M	CA
sarah carson	19	0.37	M	CA
sarah underhill	21	3.98	F	CA
irene garcia	18	2.47	F	FL
quinn zipper	24	1.54	F	WA
irene miller	22	0.42	M	WA
bob white	24	2.56	F	AZ
david falkner	20	1.06	F	CA
david falkner	24	1.14	M	WA
alice quirinius	22	3.56	M	WA
calvin davidson	22	0.72	M	FL
victor young	23	2.14	F	CA
david laertes	24	0.45	M	CA
victor quirinius	22	2.89	M	WA
quinn thompson	20	2.54	F	WA
katie allen	21	0.16	M	WA
bob xylophone	23	3.96	F	FL
luke carson	20	0.88	M	WA
tom xylophone	21	1.35	M	AZ
holly zipper	22	2.39	M	WA
rachel johnson	21	3.95	F	WA
holly white	19	0.43	M	WA
holly zipper	22	2.69	M	AZ
ethan ovid	18	1.44	M	AZ
priscilla thompson	23	1.93	F	AZ
wendy thompson	21	0.63	M	WA
wendy zipper	20	2.08	M	WA
irene ovid	20	1.14	M	WA
luke nixon	21	3.65	F	WA
sarah carson	24	0.91	M	FL
bob davidson	24	1.49	F	FL
gabriella ichabod	22	0.22	F	CA
sarah young	21	0.38	M	WA
ethan ichabod	19	2.44	F	AZ
fred white	24	1.74	M	AZ
ulysses zipper	20	2.83	M	AZ
irene carson	24	1.8	F	AZ
calvin robinson	24	0.44	F	FL
ulysses ovid	23	0.51	F	FL
irene xylophone	22	2.35	M	CA
calvin polk	18	3.07	F	WA
irene robinson	22	2.25	M	AZ
bob ichabod	21	3.4	F	AZ
gabriella allen	23	1.65	M	AZ
irene garcia	20	1.69	F	AZ
nick brown	22	2.91	F	CA
nick laertes	24	3.65	M	WA
mike xylophone	23	2.16	F	WA
ulysses davidson	18	0.47	M	AZ
nick nixon	24	2.95	M	FL
tom falkner	23	3.83	M	FL
ethan thompson	19	2.86	F	WA
mike underhill	20	2.36	F	CA
irene xylophone	22	2.23	M	AZ
xavier johnson	20	1.33	M	FL
bob quirinius	20	3.67	F	FL
zach miller	21	3.45	F	AZ
nick zipper	19	0.6	M	AZ
ulysses thompson	24	0.81	M	FL
calvin young	24	0.29	M	AZ
jessica thompson	18	3.78	F	AZ
yuri polk	23	1.08	M	WA
zach robinson	23	1.5	F	AZ
katie king	23	2.89	M	WA
zach white	24	0.42	M	WA
ethan nixon	24	0.36	M	FL
victor zipper	21	0.43	F	FL
nick laertes	21	3.93	F	WA
gabriella van buren	18	0.36	M	WA
wendy king	21	0.44	M	AZ
gabriella young	20	1.62	M	AZ
quinn carson	24	1.23	M	AZ
victor miller	24	3.73	M	AZ
victor brown	23	0.03	F	FL
david van buren	24	2.19	M	CA
gabriella miller	21	3.74	M	AZ
rachel xylophone	24	0.84	M	AZ
gabriella ellison	23	1.68	M	AZ
quinn robinson	20	3.47	M	FL
irene carson	22	0.11	M	AZ
alice ovid	24	3.57	F	CA
katie miller	20	3.21	F	FL
holly zipper	18	0.04	M	AZ
calvin steinbeck	19	3.5	M	FL
tom nixon	24	0.65	M	FL
tom falkner	21	3.32	F	WA
zach van buren	20	0.85	F	WA
quinn carson	20	2.68	F	WA
priscilla miller	18	3.25	F	AZ
xavier carson	18	0.13	F	WA
nick robinson	20	1.28	M	CA
rachel davidson	18	2.9	M	AZ
ethan allen	18	0.59	M	AZ
ulysses carson	21	2.38	F	WA
quinn nixon	20	2.24	F	FL
quinn xylophone	22	0.66	F	FL
priscilla falkner	24	1.81	F	FL
ulysses brown	21	2.1	M	AZ
katie garcia	24	1.38	F	AZ
rachel garcia	22	1.68	M	AZ
jessica xylophone	23	1.91	M	WA
gabriella steinbeck	20	2.46	M	WA
bob zipper	20	2.26	F	AZ
tom young	23	0.38	F	CA
yuri steinbeck	21	2.06	F	FL
alice underhill	19	3.64	F	FL
ethan nixon	24	0.69	F	FL
calvin nixon	20	0	F	FL
rachel davidson	23	3.83	F	AZ
quinn young	18	2.4	M	WA
alice ellison	24	0.09	M	WA
calvin davidson	19	1.89	F	WA
jessica zipper	19	2.02	F	AZ
irene ellison	20	2.19	F	FL
fred xylophone	20	1	F	WA
fred falkner	22	0.86	F	AZ
xavier ellison	19	1.35	F	AZ
gabriella polk	19	3.56	F	CA
quinn white	24	2.72	F	WA
tom quirinius	22	1.27	F	WA
alice ovid	18	3.75	M	FL
wendy thompson	24	1.53	M	WA
fred miller	18	0.04	M	AZ
holly van buren	19	0.74	F	FL
priscilla davidson	22	1.59	F	WA
nick hernandez	18	1.84	F	AZ
wendy laertes	23	3.17	M	CA
mike brown	24	2.05	M	FL
gabriella falkner	20	1.53	F	AZ
rachel van buren	19	0.76	M	FL
ulysses white	23	1.82	M	AZ
yuri miller	19	2.32	F	FL
oscar xylophone	20	0.37	F	WA
sarah johnson	18	2.2	F	AZ
alice davidson	18	3.51	F	WA
tom hernandez	19	1.77	F	AZ
nick quirinius	24	3.48	M	FL
luke steinbeck	24	2.98	F	AZ
nick steinbeck	20	0.95	F	WA
priscilla falkner	18	3.38	M	AZ
luke white	23	1.31	F	AZ
ethan underhill	22	1.94	M	CA
rachel allen	18	0.84	F	WA
priscilla falkner	21	3.68	F	WA
calvin polk	18	0.54	F	FL
priscilla brown	21	1.63	M	WA
fred johnson	19	2.72	M	CA
gabriella falkner	20	3.85	M	AZ
mike falkner	24	3.26	M	WA
sarah xylophone	22	0.55	F	AZ
rachel garcia	24	2.15	F	WA
rachel robinson	21	3.61	M	AZ
rachel brown	19	0.87	F	FL
calvin quirinius	21	2.37	F	WA
fred van buren	21	1.18	M	AZ
rachel quirinius	18	0.93	M	AZ
ethan king	22	2.08	F	FL
sarah laertes	22	2.26	F	AZ
fred davidson	24	2.01	M	FL
ethan laertes	24	1.96	M	CA
nick quirinius	23	3.59	F	AZ
xavier johnson	20	2.74	F	CA
jessica falkner	23	1.06	F	FL
luke thompson	20	2.44	F	CA
david ichabod	24	0.92	M	CA
irene miller	19	1.16	F	WA
mike steinbeck	22	1.24	F	CA
zach laertes	21	2.79	F	AZ
wendy davidson	20	1.98	F	WA
alice hernandez	22	3.3	F	AZ
gabriella ichabod	18	1.62	M	CA
ulysses quirinius	20	0.23	F	FL
alice underhill	22	2.78	M	AZ
irene ellison	22	3.01	M	FL
david young	23	0.41	M	WA
mike white	22	2.13	M	FL
ulysses johnson	19	1.98	M	WA
holly ichabod	23	0.59	M	CA
gabriella quirinius	18	0.32	M	WA
ethan van buren	20	1.83	F	WA
oscar ichabod	24	3.53	M	CA
david thompson	19	1.7	M	FL
holly davidson	18	2.25	F	FL
ulysses young	19	3.37	M	WA
fred davidson	20	2.2	M	AZ
victor steinbeck	21	3.57	M	WA
irene quirinius	22	2.43	F	CA
victor white	19	2.11	F	WA
oscar van buren	24	3.3	F	CA
irene laertes	19	0.28	F	CA
katie quirinius	23	0.94	F	WA
sarah davidson	24	1.81	M	WA
jessica garcia	24	1.21	M	CA
victor hernandez	24	3.8	F	AZ
katie hernandez	21	2.58	F	AZ
priscilla van buren	21	1.2	F	AZ
david carson	24	2.24	M	WA
sarah king	23	2.72	M	FL
sarah davidson	18	0.32	F	WA
yuri allen	23	0.39	F	WA
priscilla falkner	23	2.26	M	FL
oscar laertes	22	1.23	M	AZ
wendy davidson	19	0.06	F	CA
bob king	24	2.48	M	WA
wendy ichabod	21	2.71	M	FL
irene miller	21	2.27	M	WA
priscilla nixon	18	2.96	F	AZ
alice allen	20	2.46	M	AZ
jessica king	21	1.42	M	AZ
irene thompson	23	3.59	F	WA
tom ichabod	23	2.17	M	FL
holly king	24	0.76	F	AZ
holly quirinius	24	3.84	F	AZ
nick king	24	0.42	M	CA
gabriella ovid	19	0.12	M	AZ
quinn king	18	3.78	M	AZ
victor allen	24	1.09	F	AZ
tom ovid	22	1.53	F	WA
katie king	24	1.32	M	AZ
yuri miller	23	2.52	M	FL
calvin king	18	2.48	M	FL
rachel king	24	2.58	F	CA
quinn nixon	19	0.64	F	FL
quinn garcia	23	1.66	F	AZ
mike zipper	20	2.87	M	AZ
david hernandez	18	1.27	M	FL
mike zipper	21	0.17	F	FL
yuri king	21	0.4	M	WA
ulysses polk	23	2.52	F	AZ
zach laertes	23	0.35	F	AZ
luke ellison	18	0.65	F	AZ
ethan thompson	20	3.18	M	WA
fred allen	18	1.85	M	AZ
xavier garcia	19	0.98	F	FL
jessica brown	18	2.47	F	AZ
bob ovid	23	3.74	M	AZ
ethan davidson	22	2.65	M	WA
ethan van buren	24	2.43	M	FL
priscilla robinson	21	0.25	F	WA
bob miller	22	2.59	M	FL
wendy zipper	18	0.31	M	FL
holly ovid	18	0.76	M	AZ
holly johnson	21	0.01	F	CA
yuri zipper	22	3.31	M	CA
calvin zipper	21	0.48	F	FL
victor miller	22	0.22	F	FL
mike laertes	20	1.02	M	FL
victor white	24	1.85	F	CA
zach king	24	2.78	F	AZ
calvin laertes	21	0.29	F	CA
quinn johnson	19	1.26	F	AZ
nick ovid	21	0.16	F	WA
zach laertes	18	3.04	M	CA
calvin ovid	18	1.95	M	FL
zach falkner	22	2.48	F	AZ
yuri thompson	19	0.32	M	AZ
sarah davidson	23	2.49	M	AZ
quinn underhill	23	2.08	M	AZ
xavier hernandez	19	0.04	F	AZ
holly xylophone	20	0.61	M	CA
yuri ellison	18	1.68	F	AZ
sarah robinson	19	1.62	F	AZ
bob johnson	20	3.34	M	AZ
fred davidson	21	3.56	M	AZ
nick garcia	24	1.23	M	AZ
victor van buren	19	2.42	M	FL
yuri nixon	19	2.01	M	WA
luke johnson	22	3.42	M	AZ
katie garcia	23	1.4	M	AZ
katie robinson	24	0.41	F	AZ
ethan steinbeck	23	1.77	F	AZ
ulysses xylophone	20	1.27	F	AZ
quinn carson	19	0.57	F	FL
katie ellison	20	3.9	F	FL
ulysses ovid	18	3.07	M	WA
sarah ichabod	24	1	M	FL
holly falkner	18	2.49	F	FL
xavier robinson	21	2.82	F	AZ
irene brown	20	0.46	M	AZ
tom allen	23	0.43	F	WA
luke quirinius	23	2.53	F	CA
irene allen	23	3.6	F	AZ
zach xylophone	23	1.68	F	WA
wendy king	19	0.9	M	WA
yuri white	23	0.66	M	AZ
calvin white	19	1.46	M	CA
xavier ichabod	22	2.61	F	AZ
david king	22	3.51	F	FL
oscar white	23	1.56	M	CA
david white	18	2.96	F	WA
david ovid	24	2.98	M	WA
holly king	20	1.33	F	CA
katie hernandez	20	3.43	F	AZ
quinn thompson	21	0.45	M	WA
ethan brown	21	0.83	F	AZ
luke garcia	19	1.85	M	CA
zach laertes	23	1.97	F	CA
ulysses brown	23	1.26	M	WA
ethan steinbeck	21	0.92	M	AZ
ulysses young	18	2.88	M	WA
mike nixon	20	1.07	M	CA
calvin van buren	19	3.43	F	CA
luke steinbeck	22	0.87	M	WA
xavier laertes	20	2.2	F	AZ
ulysses nixon	19	2.75	F	AZ
luke xylophone	19	2.67	F	WA
bob thompson	20	0.22	F	AZ
zach polk	20	2.31	M	CA
holly miller	20	1.8	F	CA
gabriella steinbeck	21	0.31	M	AZ
yuri hernandez	21	2.32	F	AZ
victor xylophone	24	0.35	F	AZ
wendy young	19	3.73	M	WA
ethan brown	18	3.1	F	FL
nick thompson	20	0.17	F	AZ
luke carson	18	2.62	F	FL
jessica king	23	1.44	F	AZ
bob brown	22	2.54	F	AZ
nick underhill	20	2.11	F	WA
zach hernandez	21	3.94	M	WA
jessica garcia	24	3.2	F	WA
mike van buren	19	2.53	M	WA
calvin xylophone	23	2.44	M	WA
quinn carson	20	1.07	F	AZ
jessica van buren	22	1.43	M	FL
victor polk	23	1.12	M	WA
zach young	22	3	F	AZ
david steinbeck	20	2.44	F	WA
calvin ellison	18	0.84	M	CA
alice hernandez	20	1.08	F	AZ
priscilla steinbeck	18	0.68	M	FL
tom ichabod	22	1.53	F	FL
mike steinbeck	21	1.28	M	AZ
ulysses zipper	24	1.17	M	AZ
zach white	19	0.88	M	CA
gabriella robinson	23	2.16	F	AZ
quinn ichabod	22	0.12	M	FL
luke xylophone	21	0.69	F	FL
alice davidson	18	2.03	F	WA
calvin ellison	21	0.83	F	WA
ethan miller	24	3.34	M	AZ
calvin young	21	3.24	F	AZ
xavier xylophone	18	1	M	FL
bob zipper	24	0.54	M	WA
gabriella xylophone	19	0.07	F	FL
priscilla garcia	20	2.42	F	AZ
alice ichabod	19	2.6	F	WA
katie johnson	19	3.3	M	AZ
xavier allen	23	0.03	F	AZ
jessica ellison	23	1.13	F	AZ
ethan garcia	19	1.08	M	AZ
mike van buren	19	1.48	M	CA
zach steinbeck	23	2.36	F	FL
irene garcia	20	1.42	M	WA
rachel laertes	19	2.7	F	FL
ulysses johnson	23	1.5	M	AZ
victor king	18	1.42	M	WA
katie garcia	18	2.47	M	FL
rachel ellison	19	3.31	M	FL
ethan garcia	22	1.85	M	WA
xavier laertes	18	3.93	M	AZ
holly garcia	18	1.57	F	WA
zach brown	24	0.07	F	AZ
rachel zipper	21	0.99	M	FL
sarah young	22	1.22	M	WA
holly underhill	20	1.88	F	FL
ethan robinson	20	1.23	F	WA
wendy hernandez	20	3.12	M	AZ
alice white	18	0.82	F	WA
yuri thompson	20	3.65	M	AZ
jessica miller	20	2.99	F	CA
fred johnson	21	3.33	M	AZ
bob van buren	21	3.15	F	AZ
fred johnson	20	0.77	F	WA
irene thompson	20	3.56	F	FL
ethan steinbeck	19	2.19	F	AZ
gabriella miller	23	1.59	F	FL
katie allen	21	1.28	M	AZ
ethan young	23	1.24	F	AZ
victor king	21	1.19	F	CA
wendy allen	19	1.7	M	AZ
calvin miller	19	3.81	M	AZ
rachel johnson	23	0.81	F	AZ
rachel laertes	23	3.26	M	AZ
xavier ichabod	19	3.92	F	FL
david nixon	22	2.43	M	WA
david miller	24	0.94	F	FL
alice nixon	22	3.55	M	AZ
bob polk	18	3.29	F	WA
mike quirinius	22	2.01	M	CA
tom robinson	23	0.9	M	WA
alice nixon	18	0.92	M	WA
gabriella young	21	0.8	M	AZ
xavier underhill	19	2.56	M	CA
ulysses steinbeck	21	1.37	M	AZ
quinn steinbeck	23	1.15	F	FL
mike van buren	20	1.8	M	AZ
tom ichabod	23	0.48	M	AZ
